"epoch","olive-shadow-2 - lr","olive-shadow-2 - lr__MIN","olive-shadow-2 - lr__MAX","olive-shadow-2 - _step","olive-shadow-2 - _step__MIN","olive-shadow-2 - _step__MAX"
"325","0.0003253505977143468","0.0003253505977143468","0.0003253505977143468","32925","32925","32925"
"326","0.0003243069481271134","0.0003243069481271134","0.0003243069481271134","33026","33026","33026"
"327","0.0003232619025065934","0.0003232619025065934","0.0003232619025065934","33127","33127","33127"
"328","0.0003222154811700197","0.0003222154811700197","0.0003222154811700197","33228","33228","33228"
"329","0.0003211677044613709","0.0003211677044613709","0.0003211677044613709","33329","33329","33329"
"330","0.00032011859275097595","0.00032011859275097595","0.00032011859275097595","33430","33430","33430"
"331","0.0003190681664351184","0.0003190681664351184","0.0003190681664351184","33531","33531","33531"
"332","0.0003180164459356395","0.0003180164459356395","0.0003180164459356395","33632","33632","33632"
"333","0.0003169634516995415","0.0003169634516995415","0.0003169634516995415","33733","33733","33733"
"334","0.0003159092041985899","0.0003159092041985899","0.0003159092041985899","33834","33834","33834"
"335","0.0003148537239289156","0.0003148537239289156","0.0003148537239289156","33935","33935","33935"
"336","0.0003137970314106161","0.0003137970314106161","0.0003137970314106161","34036","34036","34036"
"337","0.0003127391471873572","0.0003127391471873572","0.0003127391471873572","34137","34137","34137"
"338","0.0003116800918259728","0.0003116800918259728","0.0003116800918259728","34238","34238","34238"
"339","0.0003106198859160659","0.0003106198859160659","0.0003106198859160659","34339","34339","34339"
"340","0.00030955855006960736","0.00030955855006960736","0.00030955855006960736","34440","34440","34440"
"341","0.00030849610492053614","0.00030849610492053614","0.00030849610492053614","34541","34541","34541"
"342","0.00030743257112435723","0.00030743257112435723","0.00030743257112435723","34642","34642","34642"
"343","0.000306367969357741","0.000306367969357741","0.000306367969357741","34743","34743","34743"
"344","0.00030530232031812047","0.00030530232031812047","0.00030530232031812047","34844","34844","34844"
"345","0.00030423564472328916","0.00030423564472328916","0.00030423564472328916","34945","34945","34945"
"346","0.0003031679633109985","0.0003031679633109985","0.0003031679633109985","35046","35046","35046"
"347","0.00030209929683855445","0.00030209929683855445","0.00030209929683855445","35147","35147","35147"
"348","0.00030102966608241396","0.00030102966608241396","0.00030102966608241396","35248","35248","35248"
"349","0.00029995909183778107","0.00029995909183778107","0.00029995909183778107","35349","35349","35349"
"350","0.00029888759491820266","0.00029888759491820266","0.00029888759491820266","35450","35450","35450"
"351","0.0002978151961551637","0.0002978151961551637","0.0002978151961551637","35551","35551","35551"
"352","0.0002967419163976826","0.0002967419163976826","0.0002967419163976826","35652","35652","35652"
"353","0.00029566777651190534","0.00029566777651190534","0.00029566777651190534","35753","35753","35753"
"354","0.0002945927973807001","0.0002945927973807001","0.0002945927973807001","35854","35854","35854"
"355","0.00029351699990325125","0.00029351699990325125","0.00029351699990325125","35955","35955","35955"
"356","0.0002924404049946531","0.0002924404049946531","0.0002924404049946531","36056","36056","36056"
"357","0.000291363033585503","0.000291363033585503","0.000291363033585503","36157","36157","36157"
"358","0.000290284906621495","0.000290284906621495","0.000290284906621495","36258","36258","36258"
"359","0.00028920604506301183","0.00028920604506301183","0.00028920604506301183","36359","36359","36359"
"360","0.0002881264698847181","0.0002881264698847181","0.0002881264698847181","36460","36460","36460"
"361","0.0002870462020751521","0.0002870462020751521","0.0002870462020751521","36561","36561","36561"
"362","0.0002859652626363179","0.0002859652626363179","0.0002859652626363179","36662","36662","36662"
"363","0.0002848836725832772","0.0002848836725832772","0.0002848836725832772","36763","36763","36763"
"364","0.00028380145294374054","0.00028380145294374054","0.00028380145294374054","36864","36864","36864"
"365","0.0002827186247576583","0.0002827186247576583","0.0002827186247576583","36965","36965","36965"
"366","0.0002816352090768123","0.0002816352090768123","0.0002816352090768123","37066","37066","37066"
"367","0.0002805512269644058","0.0002805512269644058","0.0002805512269644058","37167","37167","37167"
"368","0.0002794666994946545","0.0002794666994946545","0.0002794666994946545","37268","37268","37268"
"369","0.00027838164775237666","0.00027838164775237666","0.00027838164775237666","37369","37369","37369"
"370","0.0002772960928325831","0.0002772960928325831","0.0002772960928325831","37470","37470","37470"
"371","0.00027621005584006715","0.00027621005584006715","0.00027621005584006715","37571","37571","37571"
"372","0.00027512355788899444","0.00027512355788899444","0.00027512355788899444","37672","37672","37672"
"373","0.0002740366201024922","0.0002740366201024922","0.0002740366201024922","37773","37773","37773"
"374","0.0002729492636122388","0.0002729492636122388","0.0002729492636122388","37874","37874","37874"
"375","0.0002718615095580528","0.0002718615095580528","0.0002718615095580528","37975","37975","37975"
"376","0.0002707733790874819","0.0002707733790874819","0.0002707733790874819","38076","38076","38076"
"377","0.00026968489335539223","0.00026968489335539223","0.00026968489335539223","38177","38177","38177"
"378","0.0002685960735235562","0.0002685960735235562","0.0002685960735235562","38278","38278","38278"
"379","0.000267506940760242","0.000267506940760242","0.000267506940760242","38379","38379","38379"
"380","0.00026641751623980163","0.00026641751623980163","0.00026641751623980163","38480","38480","38480"
"381","0.0002653278211422591","0.0002653278211422591","0.0002653278211422591","38581","38581","38581"
"382","0.000264237876652899","0.000264237876652899","0.000264237876652899","38682","38682","38682"
"383","0.0002631477039618545","0.0002631477039618545","0.0002631477039618545","38783","38783","38783"
"384","0.0002620573242636951","0.0002620573242636951","0.0002620573242636951","38884","38884","38884"
"385","0.0002609667587570152","0.0002609667587570152","0.0002609667587570152","38985","38985","38985"
"386","0.0002598760286440211","0.0002598760286440211","0.0002598760286440211","39086","39086","39086"
"387","0.0002587851551301199","0.0002587851551301199","0.0002587851551301199","39187","39187","39187"
"388","0.000257694159423506","0.000257694159423506","0.000257694159423506","39288","39288","39288"
"389","0.00025660306273474995","0.00025660306273474995","0.00025660306273474995","39389","39389","39389"
"390","0.0002555118862763851","0.0002555118862763851","0.0002555118862763851","39490","39490","39490"
"391","0.00025442065126249613","0.00025442065126249613","0.00025442065126249613","39591","39591","39591"
"392","0.00025332937890830545","0.00025332937890830545","0.00025332937890830545","39692","39692","39692"
"393","0.0002522380904297621","0.0002522380904297621","0.0002522380904297621","39793","39793","39793"
"394","0.00025114680704312823","0.00025114680704312823","0.00025114680704312823","39894","39894","39894"
"395","0.00025005554996456695","0.00025005554996456695","0.00025005554996456695","39995","39995","39995"
"396","0.00024896434040973015","0.00024896434040973015","0.00024896434040973015","40096","40096","40096"
"397","0.00024787319959334567","0.00024787319959334567","0.00024787319959334567","40197","40197","40197"
"398","0.00024678214872880485","0.00024678214872880485","0.00024678214872880485","40298","40298","40298"
"399","0.0002456912090277506","0.0002456912090277506","0.0002456912090277506","40399","40399","40399"
"400","0.0002446004016996641","0.0002446004016996641","0.0002446004016996641","40500","40500","40500"
"401","0.00024350974795145342","0.00024350974795145342","0.00024350974795145342","40601","40601","40601"
"402","0.0002424192689870407","0.0002424192689870407","0.0002424192689870407","40702","40702","40702"
"403","0.0002413289860069501","0.0002413289860069501","0.0002413289860069501","40803","40803","40803"
"404","0.0002402389202078953","0.0002402389202078953","0.0002402389202078953","40904","40904","40904"
"405","0.00023914909278236789","0.00023914909278236789","0.00023914909278236789","41005","41005","41005"
"406","0.00023805952491822512","0.00023805952491822512","0.00023805952491822512","41106","41106","41106"
"407","0.00023697023779827795","0.00023697023779827795","0.00023697023779827795","41207","41207","41207"
"408","0.00023588125259987904","0.00023588125259987904","0.00023588125259987904","41308","41308","41308"
"409","0.00023479259049451166","0.00023479259049451166","0.00023479259049451166","41409","41409","41409"
"410","0.00023370427264737733","0.00023370427264737733","0.00023370427264737733","41510","41510","41510"
"411","0.00023261632021698495","0.00023261632021698495","0.00023261632021698495","41611","41611","41611"
"412","0.0002315287543547389","0.0002315287543547389","0.0002315287543547389","41712","41712","41712"
"413","0.00023044159620452828","0.00023044159620452828","0.00023044159620452828","41813","41813","41813"
"414","0.00022935486690231556","0.00022935486690231556","0.00022935486690231556","41914","41914","41914"
"415","0.000228268587575726","0.000228268587575726","0.000228268587575726","42015","42015","42015"
"416","0.00022718277934363637","0.00022718277934363637","0.00022718277934363637","42116","42116","42116"
"417","0.0002260974633157648","0.0002260974633157648","0.0002260974633157648","42217","42217","42217"
"418","0.0002250126605922603","0.0002250126605922603","0.0002250126605922603","42318","42318","42318"
"419","0.00022392839226329243","0.00022392839226329243","0.00022392839226329243","42419","42419","42419"
"420","0.00022284467940864128","0.00022284467940864128","0.00022284467940864128","42520","42520","42520"
"421","0.0002217615430972877","0.0002217615430972877","0.0002217615430972877","42621","42621","42621"
"422","0.00022067900438700383","0.00022067900438700383","0.00022067900438700383","42722","42722","42722"
"423","0.00021959708432394334","0.00021959708432394334","0.00021959708432394334","42823","42823","42823"
"424","0.00021851580394223282","0.00021851580394223282","0.00021851580394223282","42924","42924","42924"
"425","0.00021743518426356204","0.00021743518426356204","0.00021743518426356204","43025","43025","43025"
"426","0.00021635524629677608","0.00021635524629677608","0.00021635524629677608","43126","43126","43126"
"427","0.00021527601103746646","0.00021527601103746646","0.00021527601103746646","43227","43227","43227"
"428","0.00021419749946756302","0.00021419749946756302","0.00021419749946756302","43328","43328","43328"
"429","0.00021311973255492588","0.00021311973255492588","0.00021311973255492588","43429","43429","43429"
"430","0.00021204273125293804","0.00021204273125293804","0.00021204273125293804","43530","43530","43530"
"431","0.00021096651650009797","0.00021096651650009797","0.00021096651650009797","43631","43631","43631"
"432","0.00020989110921961236","0.00020989110921961236","0.00020989110921961236","43732","43732","43732"
"433","0.00020881653031898929","0.00020881653031898929","0.00020881653031898929","43833","43833","43833"
"434","0.0002077428006896323","0.0002077428006896323","0.0002077428006896323","43934","43934","43934"
"435","0.0002066699412064334","0.0002066699412064334","0.0002066699412064334","44035","44035","44035"
"436","0.0002055979727273682","0.0002055979727273682","0.0002055979727273682","44136","44136","44136"
"437","0.00020452691609308923","0.00020452691609308923","0.00020452691609308923","44237","44237","44237"
"438","0.0002034567921265219","0.0002034567921265219","0.0002034567921265219","44338","44338","44338"
"439","0.0002023876216324589","0.0002023876216324589","0.0002023876216324589","44439","44439","44439"
"440","0.00020131942539715637","0.00020131942539715637","0.00020131942539715637","44540","44540","44540"
"441","0.00020025222418792893","0.00020025222418792893","0.00020025222418792893","44641","44641","44641"
"442","0.0001991860387527467","0.0001991860387527467","0.0001991860387527467","44742","44742","44742"
"443","0.0001981208898198317","0.0001981208898198317","0.0001981208898198317","44843","44843","44843"
"444","0.00019705679809725474","0.00019705679809725474","0.00019705679809725474","44944","44944","44944"
"445","0.00019599378427253276","0.00019599378427253276","0.00019599378427253276","45045","45045","45045"
"446","0.00019493186901222692","0.00019493186901222692","0.00019493186901222692","45146","45146","45146"
"447","0.0001938710729615407","0.0001938710729615407","0.0001938710729615407","45247","45247","45247"
"448","0.00019281141674391838","0.00019281141674391838","0.00019281141674391838","45348","45348","45348"
"449","0.0001917529209606443","0.0001917529209606443","0.0001917529209606443","45449","45449","45449"
"450","0.00019069560619044217","0.00019069560619044217","0.00019069560619044217","45550","45550","45550"
"451","0.00018963949298907498","0.00018963949298907498","0.00018963949298907498","45651","45651","45651"
"452","0.0001885846018889456","0.0001885846018889456","0.0001885846018889456","45752","45752","45752"
"453","0.00018753095339869752","0.00018753095339869752","0.00018753095339869752","45853","45853","45853"
"454","0.00018647856800281567","0.00018647856800281567","0.00018647856800281567","45954","45954","45954"
"455","0.00018542746616122892","0.00018542746616122892","0.00018542746616122892","46055","46055","46055"
"456","0.00018437766830891185","0.00018437766830891185","0.00018437766830891185","46156","46156","46156"
"457","0.00018332919485548757","0.00018332919485548757","0.00018332919485548757","46257","46257","46257"
"458","0.00018228206618483078","0.00018228206618483078","0.00018228206618483078","46358","46358","46358"
"459","0.00018123630265467184","0.00018123630265467184","0.00018123630265467184","46459","46459","46459"
"460","0.00018019192459620056","0.00018019192459620056","0.00018019192459620056","46560","46560","46560"
"461","0.00017914895231367127","0.00017914895231367127","0.00017914895231367127","46661","46661","46661"
"462","0.00017810740608400778","0.00017810740608400778","0.00017810740608400778","46762","46762","46762"
"463","0.00017706730615640954","0.00017706730615640954","0.00017706730615640954","46863","46863","46863"
"464","0.00017602867275195752","0.00017602867275195752","0.00017602867275195752","46964","46964","46964"
"465","0.00017499152606322157","0.00017499152606322157","0.00017499152606322157","47065","47065","47065"
"466","0.00017395588625386727","0.00017395588625386727","0.00017395588625386727","47166","47166","47166"
"467","0.00017292177345826448","0.00017292177345826448","0.00017292177345826448","47267","47267","47267"
"468","0.00017188920778109555","0.00017188920778109555","0.00017188920778109555","47368","47368","47368"
"469","0.00017085820929696466","0.00017085820929696466","0.00017085820929696466","47469","47469","47469"
"470","0.00016982879805000736","0.00016982879805000736","0.00016982879805000736","47570","47570","47570"
"471","0.00016880099405350082","0.00016880099405350082","0.00016880099405350082","47671","47671","47671"
"472","0.00016777481728947523","0.00016777481728947523","0.00016777481728947523","47772","47772","47772"
"473","0.00016675028770832455","0.00016675028770832455","0.00016675028770832455","47873","47873","47873"
"474","0.00016572742522841965","0.00016572742522841965","0.00016572742522841965","47974","47974","47974"
"475","0.00016470624973571974","0.00016470624973571974","0.00016470624973571974","48075","48075","48075"
"476","0.0001636867810833871","0.0001636867810833871","0.0001636867810833871","48176","48176","48176"
"477","0.0001626690390914002","0.0001626690390914002","0.0001626690390914002","48277","48277","48277"
"478","0.00016165304354616891","0.00016165304354616891","0.00016165304354616891","48378","48378","48378"
"479","0.0001606388142001494","0.0001606388142001494","0.0001606388142001494","48479","48479","48479"
"480","0.00015962637077146028","0.00015962637077146028","0.00015962637077146028","48580","48580","48580"
"481","0.0001586157329434995","0.0001586157329434995","0.0001586157329434995","48681","48681","48681"
"482","0.00015760692036456141","0.00015760692036456141","0.00015760692036456141","48782","48782","48782"
"483","0.0001565999526474546","0.0001565999526474546","0.0001565999526474546","48883","48883","48883"
"484","0.00015559484936912096","0.00015559484936912096","0.00015559484936912096","48984","48984","48984"
"485","0.00015459163007025507","0.00015459163007025507","0.00015459163007025507","49085","49085","49085"
"486","0.00015359031425492397","0.00015359031425492397","0.00015359031425492397","49186","49186","49186"
"487","0.00015259092139018816","0.00015259092139018816","0.00015259092139018816","49287","49287","49287"
"488","0.00015159347090572332","0.00015159347090572332","0.00015159347090572332","49388","49388","49388"
"489","0.0001505979821934422","0.0001505979821934422","0.0001505979821934422","49489","49489","49489"
"490","0.000149604474607118","0.000149604474607118","0.000149604474607118","49590","49590","49590"
"491","0.0001486129674620075","0.0001486129674620075","0.0001486129674620075","49691","49691","49691"
"492","0.00014762348003447646","0.00014762348003447646","0.00014762348003447646","49792","49792","49792"
"493","0.00014663603156162398","0.00014663603156162398","0.00014663603156162398","49893","49893","49893"
"494","0.00014565064124090889","0.00014565064124090889","0.00014565064124090889","49994","49994","49994"
"495","0.0001446673282297769","0.0001446673282297769","0.0001446673282297769","50095","50095","50095"
"496","0.00014368611164528714","0.00014368611164528714","0.00014368611164528714","50196","50196","50196"
"497","0.0001427070105637414","0.0001427070105637414","0.0001427070105637414","50297","50297","50297"
"498","0.00014173004402031315","0.00014173004402031315","0.00014173004402031315","50398","50398","50398"
"499","0.0001407552310086771","0.0001407552310086771","0.0001407552310086771","50499","50499","50499"
"500","0.00013978259048063989","0.00013978259048063989","0.00013978259048063989","50600","50600","50600"
"501","0.00013881214134577215","0.00013881214134577215","0.00013881214134577215","50701","50701","50701"
"502","0.00013784390247104068","0.00013784390247104068","0.00013784390247104068","50802","50802","50802"
"503","0.0001368778926804414","0.0001368778926804414","0.0001368778926804414","50903","50903","50903"
"504","0.00013591413075463322","0.00013591413075463322","0.00013591413075463322","51004","51004","51004"
"505","0.00013495263543057389","0.00013495263543057389","0.00013495263543057389","51105","51105","51105"
"506","0.0001339934254011546","0.0001339934254011546","0.0001339934254011546","51206","51206","51206"
"507","0.00013303651931483726","0.00013303651931483726","0.00013303651931483726","51307","51307","51307"
"508","0.00013208193577529133","0.00013208193577529133","0.00013208193577529133","51408","51408","51408"
"509","0.0001311296933410331","0.0001311296933410331","0.0001311296933410331","51509","51509","51509"
"510","0.0001301798105250639","0.0001301798105250639","0.0001301798105250639","51610","51610","51610"
"511","0.00012923230579451076","0.00012923230579451076","0.00012923230579451076","51711","51711","51711"
"512","0.00012828719757026713","0.00012828719757026713","0.00012828719757026713","51812","51812","51812"
"513","0.00012734450422663488","0.00012734450422663488","0.00012734450422663488","51913","51913","51913"
"514","0.00012640424409096702","0.00012640424409096702","0.00012640424409096702","52014","52014","52014"
"515","0.0001254664354433114","0.0001254664354433114","0.0001254664354433114","52115","52115","52115"
"516","0.00012453109651605528","0.00012453109651605528","0.00012453109651605528","52216","52216","52216"
"517","0.00012359824549357097","0.00012359824549357097","0.00012359824549357097","52317","52317","52317"
"518","0.00012266790051186218","0.00012266790051186218","0.00012266790051186218","52418","52418","52418"
"519","0.00012174007965821138","0.00012174007965821138","0.00012174007965821138","52519","52519","52519"
"520","0.00012081480097082868","0.00012081480097082868","0.00012081480097082868","52620","52620","52620"
"521","0.00011989208243850013","0.00011989208243850013","0.00011989208243850013","52721","52721","52721"
"522","0.00011897194200023894","0.00011897194200023894","0.00011897194200023894","52822","52822","52822"
"523","0.00011805439754493618","0.00011805439754493618","0.00011805439754493618","52923","52923","52923"
"524","0.00011713946691101357","0.00011713946691101357","0.00011713946691101357","53024","53024","53024"
"525","0.00011622716788607567","0.00011622716788607567","0.00011622716788607567","53125","53125","53125"
"526","0.00011531751820656499","0.00011531751820656499","0.00011531751820656499","53226","53226","53226"
"527","0.00011441053555741696","0.00011441053555741696","0.00011441053555741696","53327","53327","53327"
"528","0.00011350623757171596","0.00011350623757171596","0.00011350623757171596","53428","53428","53428"
"529","0.0001126046418303522","0.0001126046418303522","0.0001126046418303522","53529","53529","53529"
"530","0.00011170576586168047","0.00011170576586168047","0.00011170576586168047","53630","53630","53630"
"531","0.00011080962714117944","0.00011080962714117944","0.00011080962714117944","53731","53731","53731"
"532","0.00010991624309111139","0.00010991624309111139","0.00010991624309111139","53832","53832","53832"
"533","0.00010902563108018338","0.00010902563108018338","0.00010902563108018338","53933","53933","53933"
"534","0.00010813780842321062","0.00010813780842321062","0.00010813780842321062","54034","54034","54034"
"535","0.00010725279238077865","0.00010725279238077865","0.00010725279238077865","54135","54135","54135"
"536","0.00010637060015890848","0.00010637060015890848","0.00010637060015890848","54236","54236","54236"
"537","0.00010549124890872177","0.00010549124890872177","0.00010549124890872177","54337","54337","54337"
"538","0.00010461475572610757","0.00010461475572610757","0.00010461475572610757","54438","54438","54438"
"539","0.00010374113765138983","0.00010374113765138983","0.00010374113765138983","54539","54539","54539"
"540","0.00010287041166899613","0.00010287041166899613","0.00010287041166899613","54640","54640","54640"
"541","0.00010200259470712753","0.00010200259470712753","0.00010200259470712753","54741","54741","54741"
"542","0.00010113770363742945","0.00010113770363742945","0.00010113770363742945","54842","54842","54842"
"543","0.00010027575527466357","0.00010027575527466357","0.00010027575527466357","54943","54943","54943"
"544","0.00009941676637638096","0.00009941676637638096","0.00009941676637638096","55044","55044","55044"
"545","0.00009856075364259666","0.00009856075364259666","0.00009856075364259666","55145","55145","55145"
"546","0.00009770773371546414","0.00009770773371546414","0.00009770773371546414","55246","55246","55246"
"547","0.00009685772317895262","0.00009685772317895262","0.00009685772317895262","55347","55347","55347"
"548","0.00009601073855852418","0.00009601073855852418","0.00009601073855852418","55448","55448","55448"
"549","0.00009516679632081294","0.00009516679632081294","0.00009516679632081294","55549","55549","55549"
"550","0.00009432591287330406","0.00009432591287330406","0.00009432591287330406","55650","55650","55650"
"551","0.00009348810456401558","0.00009348810456401558","0.00009348810456401558","55751","55751","55751"
"552","0.00009265338768118046","0.00009265338768118046","0.00009265338768118046","55852","55852","55852"
"553","0.00009182177845292959","0.00009182177845292959","0.00009182177845292959","55953","55953","55953"
"554","0.00009099329304697627","0.00009099329304697627","0.00009099329304697627","56054","56054","56054"
"555","0.00009016794757030233","0.00009016794757030233","0.00009016794757030233","56155","56155","56155"
"556","0.00008934575806884479","0.00008934575806884479","0.00008934575806884479","56256","56256","56256"
"557","0.0000885267405271837","0.0000885267405271837","0.0000885267405271837","56357","56357","56357"
"558","0.00008771091086823133","0.00008771091086823133","0.00008771091086823133","56458","56458","56458"
"559","0.00008689828495292322","0.00008689828495292322","0.00008689828495292322","56559","56559","56559"
"560","0.00008608887857990911","0.00008608887857990911","0.00008608887857990911","56660","56660","56660"
"561","0.00008528270748524614","0.00008528270748524614","0.00008528270748524614","56761","56761","56761"
"562","0.00008447978734209285","0.00008447978734209285","0.00008447978734209285","56862","56862","56862"
"563","0.0000836801337604045","0.0000836801337604045","0.0000836801337604045","56963","56963","56963"
"564","0.00008288376228662952","0.00008288376228662952","0.00008288376228662952","57064","57064","57064"
"565","0.00008209068840340734","0.00008209068840340734","0.00008209068840340734","57165","57165","57165"
"566","0.00008130092752926734","0.00008130092752926734","0.00008130092752926734","57266","57266","57266"
"567","0.00008051449501832914","0.00008051449501832914","0.00008051449501832914","57367","57367","57367"
"568","0.00007973140616000394","0.00007973140616000394","0.00007973140616000394","57468","57468","57468"
"569","0.00007895167617869756","0.00007895167617869756","0.00007895167617869756","57569","57569","57569"
"570","0.00007817532023351412","0.00007817532023351412","0.00007817532023351412","57670","57670","57670"
"571","0.0000774023534179616","0.0000774023534179616","0.0000774023534179616","57771","57771","57771"
"572","0.00007663279075965825","0.00007663279075965825","0.00007663279075965825","57872","57872","57872"
"573","0.00007586664722004036","0.00007586664722004036","0.00007586664722004036","57973","57973","57973"
"574","0.00007510393769407185","0.00007510393769407185","0.00007510393769407185","58074","58074","58074"
"575","0.00007434467700995381","0.00007434467700995381","0.00007434467700995381","58175","58175","58175"
"576","0.00007358887992883708","0.00007358887992883708","0.00007358887992883708","58276","58276","58276"
"577","0.00007283656114453502","0.00007283656114453502","0.00007283656114453502","58377","58377","58377"
"578","0.00007208773528323755","0.00007208773528323755","0.00007208773528323755","58478","58478","58478"
"579","0.00007134241690322693","0.00007134241690322693","0.00007134241690322693","58579","58579","58579"
"580","0.00007060062049459494","0.00007060062049459494","0.00007060062049459494","58680","58680","58680"
"581","0.00006986236047896115","0.00006986236047896115","0.00006986236047896115","58781","58781","58781"
"582","0.00006912765120919226","0.00006912765120919226","0.00006912765120919226","58882","58882","58882"
"583","0.00006839650696912304","0.00006839650696912304","0.00006839650696912304","58983","58983","58983"
"584","0.00006766894197327922","0.00006766894197327922","0.00006766894197327922","59084","59084","59084"
"585","0.0000669449703666004","0.0000669449703666004","0.0000669449703666004","59185","59185","59185"
"586","0.00006622460622416555","0.00006622460622416555","0.00006622460622416555","59286","59286","59286"
"587","0.00006550786355091912","0.00006550786355091912","0.00006550786355091912","59387","59387","59387"
"588","0.00006479475628139885","0.00006479475628139885","0.00006479475628139885","59488","59488","59488"
"589","0.0000640852982794649","0.0000640852982794649","0.0000640852982794649","59589","59589","59589"
"590","0.00006337950333803018","0.00006337950333803018","0.00006337950333803018","59690","59690","59690"
"591","0.00006267738517879242","0.00006267738517879242","0.00006267738517879242","59791","59791","59791"
"592","0.00006197895745196715","0.00006197895745196715","0.00006197895745196715","59892","59892","59892"
"593","0.00006128423373602247","0.00006128423373602247","0.00006128423373602247","59993","59993","59993"
"594","0.000060593227537415024","0.000060593227537415024","0.000060593227537415024","60094","60094","60094"
"595","0.000059905952290327455","0.000059905952290327455","0.000059905952290327455","60195","60195","60195"
"596","0.00005922242135640714","0.00005922242135640714","0.00005922242135640714","60296","60296","60296"
"597","0.000058542648024506536","0.000058542648024506536","0.000058542648024506536","60397","60397","60397"
"598","0.00005786664551042462","0.00005786664551042462","0.00005786664551042462","60498","60498","60498"
"599","0.000057194426956650375","0.000057194426956650375","0.000057194426956650375","60599","60599","60599"
"600","0.000056526005432106635","0.000056526005432106635","0.000056526005432106635","60700","60700","60700"
"601","0.000055861393931896644","0.000055861393931896644","0.000055861393931896644","60801","60801","60801"
"602","0.00005520060537705093","0.00005520060537705093","0.00005520060537705093","60902","60902","60902"
"603","0.00005454365261427661","0.00005454365261427661","0.00005454365261427661","61003","61003","61003"
"604","0.00005389054841570699","0.00005389054841570699","0.00005389054841570699","61104","61104","61104"
"605","0.00005324130547865369","0.00005324130547865369","0.00005324130547865369","61205","61205","61205"
"606","0.000052595936425359916","0.000052595936425359916","0.000052595936425359916","61306","61306","61306"
"607","0.00005195445380275469","0.00005195445380275469","0.00005195445380275469","61407","61407","61407"
"608","0.00005131687008220888","0.00005131687008220888","0.00005131687008220888","61508","61508","61508"
"609","0.00005068319765929313","0.00005068319765929313","0.00005068319765929313","61609","61609","61609"
"610","0.00005005344885353681","0.00005005344885353681","0.00005005344885353681","61710","61710","61710"
"611","0.000049427635908188086","0.000049427635908188086","0.000049427635908188086","61811","61811","61811"
"612","0.00004880577098997637","0.00004880577098997637","0.00004880577098997637","61912","61912","61912"
"613","0.000048187866188875445","0.000048187866188875445","0.000048187866188875445","62013","62013","62013"
"614","0.00004757393351786872","0.00004757393351786872","0.00004757393351786872","62114","62114","62114"
"615","0.00004696398491271535","0.00004696398491271535","0.00004696398491271535","62215","62215","62215"
"616","0.00004635803223171848","0.00004635803223171848","0.00004635803223171848","62316","62316","62316"
"617","0.00004575608725549454","0.00004575608725549454","0.00004575608725549454","62417","62417","62417"
"618","0.00004515816168674421","0.00004515816168674421","0.00004515816168674421","62518","62518","62518"
"619","0.000044564267150025025","0.000044564267150025025","0.000044564267150025025","62619","62619","62619"
"620","0.00004397441519152522","0.00004397441519152522","0.00004397441519152522","62720","62720","62720"
"621","0.000043388617278839404","0.000043388617278839404","0.000043388617278839404","62821","62821","62821"
"622","0.000042806884800745444","0.000042806884800745444","0.000042806884800745444","62922","62922","62922"
"623","0.00004222922906698317","0.00004222922906698317","0.00004222922906698317","63023","63023","63023"
"624","0.000041655661308034666","0.000041655661308034666","0.000041655661308034666","63124","63124","63124"
"625","0.00004108619267490538","0.00004108619267490538","0.00004108619267490538","63225","63225","63225"
"626","0.00004052083423890799","0.00004052083423890799","0.00004052083423890799","63326","63326","63326"
"627","0.000039959596991446635","0.000039959596991446635","0.000039959596991446635","63427","63427","63427"
"628","0.000039402491843803756","0.000039402491843803756","0.000039402491843803756","63528","63528","63528"
"629","0.00003884952962692735","0.00003884952962692735","0.00003884952962692735","63629","63629","63629"
"630","0.00003830072109122082","0.00003830072109122082","0.00003830072109122082","63730","63730","63730"
"631","0.00003775607690633397","0.00003775607690633397","0.00003775607690633397","63831","63831","63831"
"632","0.000037215607660955356","0.000037215607660955356","0.000037215607660955356","63932","63932","63932"
"633","0.00003667932386260657","0.00003667932386260657","0.00003667932386260657","64033","64033","64033"
"634","0.00003614723593743778","0.00003614723593743778","0.00003614723593743778","64134","64134","64134"
"635","0.000035619354230025445","0.000035619354230025445","0.000035619354230025445","64235","64235","64235"
"636","0.000035095689003170736","0.000035095689003170736","0.000035095689003170736","64336","64336","64336"
"637","0.00003457625043770025","0.00003457625043770025","0.00003457625043770025","64437","64437","64437"
"638","0.00003406104863226805","0.00003406104863226805","0.00003406104863226805","64538","64538","64538"
"639","0.00003355009360315931","0.00003355009360315931","0.00003355009360315931","64639","64639","64639"
"640","0.000033043395284095585","0.000033043395284095585","0.000033043395284095585","64740","64740","64740"
"641","0.00003254096352604167","0.00003254096352604167","0.00003254096352604167","64841","64841","64841"
"642","0.00003204280809701413","0.00003204280809701413","0.00003204280809701413","64942","64942","64942"
"643","0.00003154893868189138","0.00003154893868189138","0.00003154893868189138","65043","65043","65043"
"644","0.00003105936488222535","0.00003105936488222535","0.00003105936488222535","65144","65144","65144"
"645","0.00003057409621605489","0.00003057409621605489","0.00003057409621605489","65245","65245","65245"
"646","0.00003009314211772064","0.00003009314211772064","0.00003009314211772064","65346","65346","65346"
"647","0.000029616511937681705","0.000029616511937681705","0.000029616511937681705","65447","65447","65447"
